# event;subevent;status;phid;time;geo;pos dist; time dist;speed;user0
FA-3B5FD82C-DBE2-404B-885A-23B51CCFB801;16JSDOGX15;owner;2A496A4B-CB34-4CB4-803A-B68B619D05E1/L0/001;01/29/2020 16:35:38;40.16291 48.29245;11.61748;0.73939;15.71221;False
FA-3B5FD82C-DBE2-404B-885A-23B51CCFB801;16JSDOGX15;owner;8C9E9403-2F0D-48AB-8EA1-29C89FEBF004/L0/001;01/29/2020 17:20:00;40.31793 48.30964;177.47993;2.72689;65.08512;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;FAMCYLUIFH;owner;D8832254-008C-443B-9645-5B11C3E52E7C/L0/001;02/01/2020 10:46:51;37.53015 55.70166;0.00000;0.00079;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;FAMCYLUIFH;owner;8FC2D2E8-8BE2-4FAB-931A-2B27F66AC835/L0/001;02/01/2020 10:46:54;37.53015 55.70166;0.16600;0.32294;0.51403;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;FAMCYLUIFH;owner;91B22927-6814-4A96-937B-09FA0F85F7B7/L0/001;02/01/2020 11:06:17;37.53278 55.70186;0.12019;0.90500;0.13281;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;FAMCYLUIFH;owner;0311155E-AC25-4DEC-8150-8CD298EBEFE1/L0/001;02/01/2020 12:00:35;37.53135 55.70259;0.80370;1.07956;0.74447;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;A8257930-EFFF-4FAF-A500-3F47CAAD4722/L0/001;02/01/2020 13:05:21;37.54234 55.69885;0.00000;0.01900;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;17765FCC-2B93-427B-A5A8-2B520D74CBD0/L0/001;02/01/2020 13:06:30;37.54234 55.69885;0.00000;0.00257;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;7E988BE2-554A-474C-BA88-1225CC008290/L0/001;02/01/2020 13:06:39;37.54234 55.69885;0.00000;0.01479;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;414AB192-2711-4031-9DC3-936DB60ADBD3/L0/001;02/01/2020 13:07:32;37.54234 55.69885;0.00000;0.02874;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;6414A243-6C18-4611-839B-9F870FBB7372/L0/001;02/01/2020 13:09:15;37.54234 55.69885;0.00000;0.00055;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;B0AF3E2D-EC21-4AF3-9C59-2AF2195FE2F8/L0/001;02/01/2020 13:09:17;37.54234 55.69885;0.00000;0.59097;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;37F21446-2C05-4488-97CF-42C229BFCDCA/L0/001;02/01/2020 13:44:45;37.54234 55.69885;0.00000;0.00063;0.00000;False
FA-086CE1E9-A91F-4300-BCE2-E21F7DFF4C52;035FBBQ3JH;owner;A6529393-A1D3-410F-B438-8B2C6DC038D9/L0/001;02/01/2020 13:44:47;37.54234 55.69885;19.53751;5.56205;3.51265;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;Y7O3169CGV;owner;6AF046A7-C9C5-4441-A423-01857C294B0C/L0/001;02/02/2020 05:48:42;37.67494 55.7668 ;0.00000;0.00163;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;Y7O3169CGV;owner;AD2CF9BD-DB44-466C-A5EB-F971F8DC83EC/L0/001;02/02/2020 05:48:48;37.67494 55.7668 ;0.00000;0.00693;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;Y7O3169CGV;owner;2963D052-FC94-4277-B739-F21EAC840384/L0/001;02/02/2020 05:49:13;37.67494 55.7668 ;3.39696;2.12754;1.59666;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;2F0E21D3-A564-4DE8-8D72-CE1050F28F9B/L0/001;02/02/2020 07:56:52;37.62914 55.75036;0.00000;0.00149;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;01D21BFF-830C-4BAB-A69A-A9C29E62F158/L0/001;02/02/2020 07:56:57;37.62914 55.75036;0.08966;0.01115;1.07591;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;40E7A022-98EF-429A-B240-26DCB92FE18E/L0/001;02/02/2020 07:57:37;37.62813 55.74979;0.00000;0.00052;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F8565705-5A01-40C2-8F29-84AE23345D66/L0/001;02/02/2020 07:57:39;37.62813 55.74979;0.00000;0.00160;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;864F8B78-875F-4499-8EBB-437333E4CBC9/L0/001;02/02/2020 07:57:45;37.62813 55.74979;0.00000;0.00174;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;BFBA4EDE-0F74-482F-B401-A259CFF0DD87/L0/001;02/02/2020 07:57:51;37.62813 55.74979;0.00000;0.00053;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;FF855A48-9DF0-428D-B6D1-6A4C5D7C867D/L0/001;02/02/2020 07:57:53;37.62813 55.74979;0.00000;0.00066;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F2650069-F6C5-49C4-BDA4-C4A5406CA605/L0/001;02/02/2020 07:57:55;37.62813 55.74979;0.23773;0.08023;2.85280;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7A7227CD-AE75-4080-9D79-E11747CA1918/L0/001;02/02/2020 08:02:44;37.63113 55.75111;0.08595;0.05047;1.03142;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F8B979B5-6E28-430C-A19C-4C2F090AD8FB/L0/001;02/02/2020 08:05:46;37.62976 55.75106;0.00000;0.00114;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;CB889954-6CFE-46B4-B4DA-8475CF58BC7E/L0/001;02/02/2020 08:05:50;37.62976 55.75106;0.00000;0.00034;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;265D113F-4FF3-4F14-AA35-FF166A7E51DA/L0/001;02/02/2020 08:05:51;37.62976 55.75106;0.31456;0.25887;1.21512;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;25949983-7716-4873-8AF0-57690F1033BA/L0/001;02/02/2020 08:21:23;37.62473 55.75113;0.02316;0.00563;0.27793;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;8A7C2AB4-2172-4F77-8D20-D87FA02AAEBA/L0/001;02/02/2020 08:21:43;37.62454 55.75095;0.00000;0.00412;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;077C37E1-6DD1-47C1-8384-B5581BCBC922/L0/001;02/02/2020 08:21:58;37.62454 55.75095;0.00000;0.00034;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B7BCABDF-2862-4844-99D2-11D116F04505/L0/001;02/02/2020 08:21:59;37.62454 55.75095;0.13532;0.01881;1.62384;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;2217E3CB-E025-4A35-9FEB-B23A9DFB42A3/L0/001;02/02/2020 08:23:07;37.62381 55.7498 ;0.00000;0.00053;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;8F6CFB49-3369-4915-A380-BDBFF712EA6D/L0/001;02/02/2020 08:23:09;37.62381 55.7498 ;0.00000;0.00080;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;FC15ADBD-DCDC-4C85-B5DC-C9E475D0EBA9/L0/001;02/02/2020 08:23:12;37.62381 55.7498 ;0.01705;0.06740;0.20466;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;55F07BF1-E1BD-4D7A-BD9C-6E9E97A679B5/L0/001;02/02/2020 08:27:15;37.62398 55.74968;0.00000;0.04144;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;AF30B21B-B489-4B66-B88A-CB34B7C02AB0/L0/001;02/02/2020 08:29:44;37.62398 55.74968;0.00000;0.01548;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B395781B-F2FC-42CF-9F39-67170556D229/L0/001;02/02/2020 08:30:40;37.62398 55.74968;0.00000;0.01058;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B6679E9D-EEC4-4FEA-B956-282493D35CD0/L0/001;02/02/2020 08:31:18;37.62398 55.74968;0.00000;0.02648;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;927BDCCF-4F89-45CD-B1D4-337BB7D887F8/L0/001;02/02/2020 08:32:53;37.62398 55.74968;0.00000;0.14128;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;5A428BF2-B7A5-41B9-A1AC-76D64457379E/L0/001;02/02/2020 08:41:22;37.62398 55.74968;0.00000;0.00079;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7776C7B4-2BE1-4BAA-A8D7-429704DAD507/L0/001;02/02/2020 08:41:24;37.62398 55.74968;0.03766;0.06133;0.45193;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;C8A674F2-0DC1-4217-B37E-B75E1293330C/L0/001;02/02/2020 08:45:05;37.62449 55.7495 ;0.00000;0.00163;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A0DE7C73-76B1-4DDC-B1D5-725AAA7FC138/L0/001;02/02/2020 08:45:11;37.62449 55.7495 ;0.03766;0.09079;0.41483;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;6597BB85-4AA4-4EBF-995B-235A22D87610/L0/001;02/02/2020 08:50:38;37.62398 55.74968;0.00000;0.00100;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;D83C780E-FAF9-44CD-935C-0CBF82AA70F7/L0/001;02/02/2020 08:50:41;37.62398 55.74968;6.03487;0.13489;44.74065;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;FEC590C2-AEE6-4C09-9B32-89DA74493317/L0/001;02/02/2020 08:58:47;37.67609 55.7954 ;0.00000;0.00036;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;FD8E6163-FD60-4D38-B6A8-C76B77B63716/L0/001;02/02/2020 08:58:48;37.67609 55.7954 ;0.00000;0.00035;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;EA291EB7-6A26-4A5D-A038-448DE237F405/L0/001;02/02/2020 08:58:50;37.67609 55.7954 ;0.00000;0.00028;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;5D31D6BF-EDC3-4939-953F-1E214B2CA9CC/L0/001;02/02/2020 08:58:51;37.67609 55.7954 ;0.00000;0.00035;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;AB77C86B-950C-4455-AE24-393C14BE55C8/L0/001;02/02/2020 08:58:52;37.67609 55.7954 ;0.00000;0.00035;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7A2DD8D3-8850-4E0D-B917-A1A83905606D/L0/001;02/02/2020 08:58:53;37.67609 55.7954 ;0.00000;0.00020;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B2B748BC-A985-411B-9894-258B1C5937B6/L0/001;02/02/2020 08:58:54;37.67609 55.7954 ;0.00000;0.00020;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A6DD2A86-8F4A-4CC0-8B9F-F4863DAE6CCF/L0/001;02/02/2020 08:58:55;37.67609 55.7954 ;0.00000;0.00045;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1A88A950-48BE-4F0E-846E-FE9897BA8E92/L0/001;02/02/2020 08:58:56;37.67609 55.7954 ;0.00000;0.00022;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F9EAB071-D925-4872-9FC6-7DDB1352396F/L0/001;02/02/2020 08:58:57;37.67609 55.7954 ;0.00000;0.00035;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;619F086B-553D-44A6-88E4-6B208F58947F/L0/001;02/02/2020 08:58:58;37.67609 55.7954 ;0.00000;0.00036;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;EC76302A-E9FB-4A91-BA1E-C0358874B1A2/L0/001;02/02/2020 08:59:00;37.67609 55.7954 ;0.00000;0.00016;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;8AA14AA3-33F3-45F6-BD24-974B1445BCF3/L0/001;02/02/2020 08:59:00;37.67609 55.7954 ;0.00000;0.00015;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1655A32A-48C0-4C0D-AD02-BDE349D63B93/L0/001;02/02/2020 08:59:01;37.67609 55.7954 ;0.00000;0.00067;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;CBDF8C53-4FC1-4C02-A94F-3954358FE849/L0/001;02/02/2020 08:59:03;37.67609 55.7954 ;0.00000;0.00023;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;60E2C46E-FCC0-4FC7-9777-3DC6A5FC4545/L0/001;02/02/2020 08:59:04;37.67609 55.7954 ;5.70374;0.01619;68.44493;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;9E852842-898C-4787-A9E7-54B5129219DC/L0/001;02/02/2020 09:00:02;37.62269 55.75378;0.00000;0.00038;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;DE5E2E88-7193-4F84-8697-8352E5EB4D24/L0/001;02/02/2020 09:00:04;37.62269 55.75378;0.26548;0.00204;3.18572;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;BB20E89B-D9EA-4310-B9EC-688FCB95F347/L0/001;02/02/2020 09:00:11;37.61854 55.75327;0.00000;0.00043;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1E1B84A2-A8D3-407C-813E-C90F8EC0D33A/L0/001;02/02/2020 09:00:12;37.61854 55.75327;0.26424;0.05668;3.17087;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1BB55AB4-0D20-42EF-B7BB-93501E4454B7/L0/001;02/02/2020 09:03:36;37.6227  55.75368;0.00000;0.00075;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B201C948-9625-4F3F-B373-93EAE7274C98/L0/001;02/02/2020 09:03:39;37.6227  55.75368;0.13647;0.05922;1.63765;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;6586E897-4492-4102-A466-33B356F7DF41/L0/001;02/02/2020 09:07:12;37.62128 55.75462;0.01727;0.01310;0.20719;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;07866CE6-F210-4316-9E81-28939C79B7F5/L0/001;02/02/2020 09:07:59;37.62148 55.75451;0.00000;0.00037;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;29D34452-B11B-49C1-BF80-48984F6C8A1F/L0/001;02/02/2020 09:08:01;37.62148 55.75451;0.00000;0.00028;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;65193F95-E1AA-498C-9CC4-F4B2DB592195/L0/001;02/02/2020 09:08:02;37.62148 55.75451;0.00000;0.00183;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;8822BB6A-FC5D-4F0C-A006-14AD97C19158/L0/001;02/02/2020 09:08:08;37.62148 55.75451;0.00389;0.00060;0.04669;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;55C9E8B4-23D8-49DF-917E-B200486F36DC/L0/001;02/02/2020 09:08:11;37.62148 55.75447;0.00000;0.00044;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;93DAF130-5927-4EC8-B673-60684398994C/L0/001;02/02/2020 09:08:12;37.62148 55.75447;0.00000;0.00138;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7C703541-8B8D-4874-8087-6C07BAD0EA6C/L0/001;02/02/2020 09:08:17;37.62148 55.75447;0.00000;0.00026;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;49C794AF-AAF4-4CE8-96A1-2030E2AC060C/L0/001;02/02/2020 09:08:18;37.62148 55.75447;0.00000;0.00047;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A97EF283-8071-4BD5-BBA3-F66D012892B7/L0/001;02/02/2020 09:08:20;37.62148 55.75447;0.00000;0.00193;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7CC20EA3-86A1-4377-B63E-2C84A918169D/L0/001;02/02/2020 09:08:27;37.62148 55.75447;0.00000;0.00034;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A49270F8-3C30-497C-BC8B-F135BB377CEE/L0/001;02/02/2020 09:08:28;37.62148 55.75447;0.00000;0.00038;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;79516F51-F4AE-4EAD-8525-341C45EB4463/L0/001;02/02/2020 09:08:29;37.62148 55.75447;0.00234;0.01488;0.02807;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7ADAD9D4-6B99-48D2-981E-977B08B39A1C/L0/001;02/02/2020 09:09:23;37.62147 55.75449;0.00000;0.00026;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;AE1A655C-A400-4CF0-891D-25EA4F42E64D/L0/001;02/02/2020 09:09:24;37.62147 55.75449;0.00000;0.00057;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;B7A5BFDA-4738-4CA5-992A-F6649E6C327C/L0/001;02/02/2020 09:09:26;37.62147 55.75449;0.00036;0.00402;0.00436;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A675FFA9-0241-447A-ADE7-D8B4B5F0AB61/L0/001;02/02/2020 09:09:40;37.62147 55.75449;0.00000;0.00043;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;450CE7A3-C72D-45BB-9983-D26EC37DF38E/L0/001;02/02/2020 09:09:42;37.62147 55.75449;0.00000;0.00112;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A927095E-BDB9-406B-939D-F176522770F2/L0/001;02/02/2020 09:09:46;37.62147 55.75449;0.00000;0.00027;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;0B6B7E92-84F5-402C-AD7E-0FEE42899E4F/L0/001;02/02/2020 09:09:47;37.62147 55.75449;0.00128;0.00024;0.01530;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;729F5C14-7C90-42E6-9CF7-4338BFAB64C9/L0/001;02/02/2020 09:09:48;37.62148 55.7545 ;0.00000;0.00207;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;BC75BBF0-8EF7-4195-9F11-723F01838B10/L0/001;02/02/2020 09:09:55;37.62148 55.7545 ;0.00000;0.00022;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;9B19F94F-EE56-40ED-8FB0-CF8312DE31E1/L0/001;02/02/2020 09:09:56;37.62148 55.7545 ;0.00000;0.00039;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F5A31F11-4FE2-406A-876A-7F0375643724/L0/001;02/02/2020 09:09:57;37.62148 55.7545 ;0.00000;0.00022;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;459F9F8F-6770-4869-B45E-BA77E6283D52/L0/001;02/02/2020 09:09:58;37.62148 55.7545 ;0.00000;0.00021;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;3FA73270-F500-4ACD-B8BB-75706BC80360/L0/001;02/02/2020 09:09:59;37.62148 55.7545 ;0.00713;0.00738;0.08561;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;374DDBF2-0417-47F8-96EC-FDA6D436E550/L0/001;02/02/2020 09:10:26;37.6214  55.75455;0.00000;0.00022;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;7580D9E1-B0AC-453E-937B-D6AB634B18BC/L0/001;02/02/2020 09:10:26;37.6214  55.75455;0.00000;0.00014;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;A6559D38-E866-4010-9F8C-246329EFECBE/L0/001;02/02/2020 09:10:27;37.6214  55.75455;0.00000;0.00141;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;0AB67275-5828-4FE2-B498-A0EB50C0BCCD/L0/001;02/02/2020 09:10:32;37.6214  55.75455;0.00000;0.00033;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;3F737725-59BE-4A43-A885-0EFC63BAB7D6/L0/001;02/02/2020 09:10:33;37.6214  55.75455;0.00914;0.00695;0.10969;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;EEBD01BB-9EB0-4D88-A440-1B59646F800B/L0/001;02/02/2020 09:10:58;37.6213  55.75461;0.00000;0.00019;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1C8A7B0A-FD5F-4040-8C20-946D9F6D776D/L0/001;02/02/2020 09:10:59;37.6213  55.75461;0.00000;0.00050;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;0FB3CF78-A6EE-4EC2-B896-1877110F53B5/L0/001;02/02/2020 09:11:01;37.6213  55.75461;0.00326;0.00392;0.03913;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;6754E276-9A4E-4861-9DFE-64600414007B/L0/001;02/02/2020 09:11:15;37.62125 55.75462;0.00000;0.00054;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;561F2977-1B6E-420A-87A6-3F733EFDB62C/L0/001;02/02/2020 09:11:17;37.62125 55.75462;0.00000;0.00216;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;02CC437F-3473-4181-9707-12DB307C73CF/L0/001;02/02/2020 09:11:25;37.62125 55.75462;0.09406;0.11672;0.80582;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1F8D9FBB-1EBC-46D0-813A-A01E9EEF1238/L0/001;02/02/2020 09:18:25;37.62071 55.75541;0.03917;0.15903;0.24633;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;37AA4AA2-9174-4BE5-B95F-A30B3C6BABC5/L0/001;02/02/2020 09:27:57;37.62091 55.75507;0.00000;0.00048;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F81E1B15-2949-4CCD-AF9A-27CFED4F9E1D/L0/001;02/02/2020 09:27:59;37.62091 55.75507;0.00000;0.00059;0.00000;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;6E0AF3A4-DAB4-44AB-B186-E0B7049E5ADA/L0/001;02/02/2020 09:28:01;37.62091 55.75507;0.02506;0.00238;0.30077;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;1F1E3F14-E639-41D1-B209-5A5537C9FD7D/L0/001;02/02/2020 09:28:10;37.6212  55.75491;0.24009;0.17819;1.34739;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;E0A04A66-FF39-46E9-B303-7CFF18B990EA/L0/001;02/02/2020 09:38:51;37.62362 55.75659;0.32361;0.19798;1.63456;False
FA-D452CDF1-4D13-4AAF-B7B9-A46A5C6687C0;9JZAI1EGM5;owner;F0382BA6-0F33-4140-8B44-853D4E62E837/L0/001;02/02/2020 09:50:44;37.61905 55.75796;6.44075;4.16003;1.54824;False
FA-1213FEBD-28AF-4141-AD33-1623B67A1EEC;8WC56XF9NC;guest;F6027C77-B05D-4C4D-9D23-10ADBD6B0EBA/L0/001;02/15/2020 07:41:50;41.18185 43.54414;3.70679;0.81944;4.52354;True
FA-1213FEBD-28AF-4141-AD33-1623B67A1EEC;8WC56XF9NC;guest;29C5A660-CB0A-4270-B47E-25565D9BD120/L0/001;02/15/2020 08:31:00;41.14137 43.52827;0.04076;0.04763;0.48910;True
